id,name,wnsynsetkey,main_wnsynsetkey,main_category,super_category,floorplanner-category-tags,hasReceptacles,hasMultipleObjects,foundIn,support,dims,aligned.dims
017b17afc6ea4ec7b629aaea6e1103e836e8d3d4,Galvanised Zinc Composter,ashcan.n.01,ashcan.n.01,trashcan,trashcan,"Compost bins,Garden & Outdoor,Gardening",,False,,,,"0.39541950821876526,0.5207390729337931,0.40290457010269165"
017ce24cca44d57f292120d0479539ffb133d91a,Hudson Wooden Wall Mirror,wall_mirror.n.01,mirror.n.01,mirror,mirror,"Wall mirrors,Bedroom,Mirrors,Accessories,Bedroom accessories,Bedroom mirrors,Living room mirrors",,False,bedroom,vertical,,"0.9602969884872437,1.274631142616272,0.0635000015497212"
017f76377fbb6c77c47b3eb531ca35be7f114f1e,Starburst Chandelier,chandelier.n.01,ceiling_lamp.n.01,ceiling_lamp,lighting,"Chandeliers,Ceiling lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,top,,"0.9896923303604126,1.0053286370254515,0.988053560256958"
01841f449f738c1e24fa15753d1fbc5fe0c6a92c,Samsung Side By Side Fridge Freezer RSH1DBBP Black,refrigerator.n.01,refrigerator.n.01,fridge,large_kitchen_appliance,"American fridges,Kitchen,Electrical,Fridges & Freezers,Kitchen appliances,__ARTICULATABLE",,False,kitchen,,,"0.9104543924331665,1.7658493518829346,0.704597681760788"
018f52ea0b259b9134aaa3685171d7ffe624c3dc,Milania Floor Lamp,floor_lamp.n.01,floor_lamp.n.01,floor_lamp,lighting,"Standing lamps & Floor lamps,Floor lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,,,"0.5841996669769287,1.7045795972017004,0.5841996669769287"
0191de75f5a06878ffa4251bb8f1dc7be8ec0384,STUVA/FOLJA Storage bench,storage_bench.n.01,bench.n.01,bench,seating_furniture,"Kids' storage,Kids' room,Furniture types,Storage,Kids' furniture,Garage & storage,Kids & baby room,__ARTICULATABLE",True,False,kids room,,,"0.9000002145767212,0.5000000165950773,0.5207341313362122"
0196e8210ba3ddbb8e0d61a6ff836da41e5b3f66,BANANA TREE 220CM,pot_plant.n.01,pot_plant.n.01,potted_plant,plant,"Trunks & Chests,Bedroom,Living room storage,Bedroom furniture,Bedroom storage,Living room,Furniture types,Storage,Living room furniture,Garage & storage",,False,"bedroom,living room",,,"1.5205376744270325,2.2602744366493965,1.560566008090973"
0198c423ae08bf04bb03b16238b34407d6ab4ecf,Barbara Bowl,bowl.n.01,bowl.n.01,bowl,dining_ware,,,False,,,,"0.34999994933605194,0.07718106221936605,0.34999990463256836"
019b16dbb75c196d82d53639d6e987c1b8d95dc2,Springfield Stool-L.Oak/L.Bge,stool.n.01,stool.n.01,stool,seating_furniture,"Dressing table stools,Bedroom,Bedroom furniture,Furniture types",True,False,bedroom,,,"0.40062977373600006,0.4469843304777754,0.4000002294778824"
01a2b6c1759609b50dcb324bbca263c1ec66345a,"Earth Bamboo 140x200, Soft Grey",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"1.4000000953674316,0.01800000007278868,2.0"
01a976d8dd0f7a1f35b01709c20fca6683b94311,"Cooke & Lewis Exuberance Quadrant Shower Enclosure, Tray & Waste Pack with Double Sliding Doors (W)900mm (D)900mm",shower_stall.n.01,shower_stall.n.01,shower,bathroom_fixtures,"Shower enclosures & Cubicles,Bathroom,Showers & Shower accessories,Showers",True,True,bathroom,,,"0.9000003039836884,1.9449983835220337,0.9006513059139252"
01abb73c808645c18c8ce12e5eef4de115705576,Lozko Wake Up 120 White by Meblik,single_bed.n.01,bed.n.01,bed,sleeping_furniture,"Single beds,Kids' room,Bedroom,Kids' beds,Beds,Bedroom furniture,Furniture types,Kids' furniture,Beds & Bed accessories,Kids & baby room",,False,"bedroom,kids room",,,"1.2599999904632568,0.537000103526541,2.050999939441681"
01af821742a85925760456d37968cbb767b80113,"Outdoor Adirondack Chair, Malaga",chair.n.01,chair.n.01,chair,seating_furniture,"Garden chairs,Furniture types,Garden furniture,Garden & Outdoor,Chairs,Outdoor chairs,Chairs & stools",True,False,patio,,,"0.7330751717090607,0.8862087765671607,0.8546701967716217"
01b0483516935b5ac613f1aec72fd518f73e23c3,,sofa.n.01,sofa.n.01,couch,seating_furniture,"Sofa beds,Living room,Sofas,Furniture types,Living room furniture",True,False,living room,,,"2.036407470703125,0.8553203442796367,0.9382972717285156"
01b65339d622bb9f89eb8fdd753a76cffc7eb8d6,Evans Black and Gold Storage Console Table by HomeDepot,console_table.n.01,table.n.02,table,support_furniture,"Console tables,Tables,Living room,Furniture types,Living room furniture,__ARTICULATABLE",True,False,living room,,,"1.1177220940589905,0.8120532016582729,0.38915465772151947"
01be253cbfd14b947e9dbe09d0b1959e97d72122,Onde Large Computer Desk - desk with shelving unit,desk.n.01,table.n.02,table,support_furniture,"Computer desks,Office,Home office furniture,__ARTICULATABLE",True,False,office,,,"1.5,1.4156240685729955,0.6197206079959869"
01c345f255021ade972594d4e9687e18d0391d63,Round dining table + 6 chairs,dining_area.n.01,,,,"Dining table & Chair sets,Tables,Dining room furniture,Living room,Furniture types,Dining room,Living room furniture,Party & events,Table arrangement",True,True,"living room,dining room",,,"2.6734516620635986,0.8908978748586378,2.871741771697998"
01cc0bbc121ef31692b03269b6946aeb2aca5f10,Taylor 76'' Upholstered Sofa,sofa.n.01,sofa.n.01,couch,seating_furniture,"Sofas,Living room,Furniture types,Living room furniture",True,False,living room,,,"1.9258513450622559,0.8648888919857995,0.9658220708370209"
01cfe774e804fd02e24fdc259b8c84bb8105d1c2,3 PIECE SET ROUND SEAGRASS BASKETS,basket.n.01,,,,"Storage baskets,Living room,Furniture types,Accessories,Decorative & Living accessories,Storage,Storage accessories,Garage & storage",,True,living room,,,"0.828386515378952,0.5341607332229614,0.7021341025829315"
01d1b7a2c92f97d248ca72d85d828f930e472064,"SUMMIT CHEST, BLACK",chest_of_drawers.n.01,chest_of_drawers.n.01,chest_of_drawers,storage_furniture,"Trunks & Chests,Bedroom,Living room storage,Bedroom furniture,Bedroom storage,Living room,Furniture types,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,"bedroom,living room",,,"0.8889999985694885,1.1291129076068955,0.46844831109046936"
01d630da518f4363755976657a76467162ca8d75,Navy Outdoor Bean Bag,beanbag_chair.n.01,chair.n.01,chair,seating_furniture,"Bean bags,Living room,Accessories,Cushions,bean bags & Throws",True,False,living room,,,"0.7084147036075592,0.6018218767130747,0.7010592818260193"
01d951c6852a73f811d629107ad2367b73006a6a,Viola Wall decor,wall_decor.n.01,,,,"Ornaments & Figurines,Living room,Accessories,Art,Decorative & Living accessories",,False,living room,vertical,,"0.24140018969774246,0.6150652468204498,0.04256718125543569"
01d9fff2f701af7d5d40a7a5adad5bf40d4c49c8,Glenavon Round Coffee Table,coffee_table.n.01,table.n.02,table,support_furniture,"Coffee tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"0.915001630783081,0.4571999907493592,0.9131960570812225"
01e5e60f2cb12562e4e8f7bf78beb2832a5638e9,Dressing table bench Legs,stool.n.01,stool.n.01,stool,seating_furniture,"Dressing table stools,Bedroom,Bedroom furniture,Furniture types",True,False,bedroom,,,"1.3011960983276367,0.6676164269447327,0.4400714486837387"
01e667f965e732a23ebea47ea3f4ddaccac214d4,"Hewitt Recliner, Grey",easy_chair.n.01,chair.n.01,chair,seating_furniture,"Recliners,Living room,Furniture types,Armchairs & occasional seating,Living room furniture",True,False,living room,,,"0.9220200181007385,0.8441891074180647,0.7690828442573547"
01e82787da211d0f5e40f084fe22444c97b41857,BOULEVARDTEvisonT and Poulsen® Clematis Collection 3 Plants,plant.n.02,,,,"Pot plants,Garden & Outdoor,Plants,Gardening",,False,"outdoor,garden",,,"0.30686141550540924,0.8894240304362029,0.3194381892681122"
01eb64cfe0595d98521831a9066e146589d90567,,buffet.n.01,buffet.n.01,counter,storage_furniture,"Sideboards,Living room storage,Dining room furniture,Living room,Furniture types,Dining room,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,"living room,dining room",,,"1.5354253649711609,1.016195282310365,0.4525817334651947"
01edac706c8e5f84fbfe967d135a85e316577079,Darcha Photo Frame - 5x7 inch,picture_frame.n.01,picture_frame.n.01,picture_frame,decor,"Photo frames,Accessories,Photo frames & Photo albums",,False,,,,"0.262728750705719,0.2931765513785649,0.16174788028001785"
01f076bf712f7a14ceed10f92a72948c05925858,BLUE OMBRE VASE SHORT,vase.n.01,vase.n.01,vase,decor,"Vases,Living room,Accessories,Decorative & Living accessories",,False,living room,,,"0.27651238441467285,0.4263626982251907,0.2736978977918625"
01f1f0ea47cb3046a99ba5d7652f05107fb1f22a,Classic Nickel Spotlight,double_bed.n.01,bed.n.01,bed,sleeping_furniture,"Track & Spot lighting,Ceiling lighting,Lighting,Indoor lighting",,False,,,,"0.5937740206718445,1.8524411104812657,0.5330731570720673"
01f6ebc0ac1fc20a285a56ae5b88110f043298fd,Merbau Framed Artworks,wall_art.n.01,wall_art.n.01,picture,decor,"Art prints,Accessories,Art",,False,,vertical,,"0.5,0.5,0.031058607972227145"
01fd238f3e39659142240fc38ae44796e180597c,DENEB TABLE,dining_table.n.01,table.n.02,table,support_furniture,"Dining tables,Tables,Dining room furniture,Living room,Furniture types,Dining room,Living room furniture",True,False,"living room,dining room",,,"1.5,0.7299999697750721,0.7999997138977051"
0211f873fcc137aedd9d9984604d97965fc9c75f,Versailles Bed -,bed.n.01,bed.n.01,bed,sleeping_furniture,"Bed frames & Bedsteads,Bedroom,Beds & Bed accessories,Bed accessories",,True,bedroom,,,"1.8699995279312134,1.2200003674995514,2.2199995517730713"
0216710cd4f11348510febf302c1eac6b6a095b4,,,,,,,,False,,,,"3.26658833026886,1.9615646655344503,3.2665880918502808"
02169c44fd8c796b2be3a5d9e5f01db7a29a4b3d,HOTSPOT EVOLUTION HEATER,heating_system.n.01,,,,"Outdoor heating,Garden furniture,Garden & Outdoor,Garden accessories",,False,patio,,,"0.6769983470439911,2.199998372225309,0.6769983470439911"
021a0ba1300490e2e288221a21f4387ce626d1de,White wine bottle,bottle.n.01,bottle.n.01,bottle,liquid_container,"Tableware,Accessories,Kitchen & Dining accessories,Dining room,Tabletop",,False,dining room,,,"0.08551285415887833,0.34291369398124516,0.08551282063126564"
021a61ef4010ddd21de0343377e044d90e1b54a3,Kaden Console,console_table.n.01,table.n.02,table,support_furniture,"Console tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"1.2509499788284302,0.7366000413894653,0.4000500440597534"
021adaf915c878c4f051bec910020f95968c908b,Goblet chair black,glass.n.02,glass.n.02,drinkware,dining_ware,"Wine glasses,Kitchen,Accessories,Kitchen & Dining accessories,Dining room,Glass,Glasses & Barware,Tabletop",,False,"kitchen,dining room",,,"0.5938520431518555,0.6932242503971793,0.5871191322803497"
0234d7b08ff7e6bc20360183fbee9f9f1de895db,HANDCARVED NIGERIAN DOORS COLLECTION,,,,,"Decorative accessories,Accessories",,True,,,,"1.5016392469406128,0.031035538762807985,1.2283896207809448"
0235b214f27bbe9539c1b9ca31a6ebd252f92c77,SET OF 3 LACE PRINT STORAGE JARS,,,,,"Jars & Canisters,Kitchen,Furniture types,Accessories,Small kitchen storage,Kitchen & Dining accessories,Storage,Garage & storage",,True,kitchen,,,"0.40398214757442474,0.19036729858987655,0.15679454058408737"
0236208ddb9dd0050851db2b974f088fd9a9fa98,Utopia 3 Piece Sectional,l-shaped_couch.n.01,sofa.n.01,couch,seating_furniture,"Corner sofas,Living room,Sofas,Furniture types,Living room furniture",True,True,living room,,,"3.1227455139160156,0.8780736184398847,3.1209956407546997"
0239c03b6896e4e4fad328885cf078995c913046,"clue L36, white",coffee_table.n.01,table.n.02,table,support_furniture,"Coffee tables,Tables,Living room,Furniture types,Living room furniture",True,False,living room,,,"0.903507262468338,0.342359216586388,0.5525276362895966"
0244897d4fc5fee6928e666d74e756ee9d08c863,Lauren Ottoman,sofa.n.01,sofa.n.01,couch,seating_furniture,"Corner sofas,Living room,Sofas,Furniture types,Living room furniture",True,False,living room,,,"0.8799999952316284,0.4491803646087647,0.8799999952316284"
0245ea7e27dca7c58b0fbf3f5bfc5eb1de3abd09,Gems Black Rug Black,rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"2.3999979496002197,0.017589324527814032,1.7000002264976501"
025a2f922c27de0a59650bbc939da3057ab72810,"Risom Lounge Chair, Walnut Frame Black Webbing",chair.n.01,chair.n.01,chair,seating_furniture,"Armchairs,Living room,Furniture types,Armchairs & occasional seating,Living room furniture",,False,living room,,,"0.49651509523391724,0.728750535812793,0.6282797455787659"
025e4ca9d6fcb78c71b7bb99d608d65fd4c39593,"Aisling Rug 8'x10', Black",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"2.4384000301361084,0.00999999969280907,3.0480000972747803"
026aed52ad8a3e60e5432fbbc07b03f466541ce0,Leilah Photo Frame - 5x7 inches,picture_frame.n.01,picture_frame.n.01,picture_frame,decor,"Photo frames,Accessories,Photo frames & Photo albums",,False,,,,"0.19804351031780243,0.22745977307204157,0.13731376826763153"
026b2dafd430b0c122adb69fd93b734a0c1e56e4,,,,,,"Kids' activity & Outdoor,Kids' room,Garden & Outdoor",,False,kids room,,,"2.2376558780670166,0.5000000000000002,2.2376763820648193"
026c407121ed33203feb319ea113eed446dfd822,"Indira Faded Red Rug 5'X8', Red",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"2.692491054534912,0.00999999969280907,1.5371869206428528"
0270712b9b5ba0bcb1ad14e15b61c3d8f2e75a90,"Watercolor Rug 9x13, Ecru",rug.n.01,rug.n.01,carpet,floor_covering,"Rugs,Accessories",,False,,,,"3.962399959564209,0.00999999969280907,2.7432000637054443"
027bfc4c53b265ba39e329ff82d716985aaa7845,Clear plastic shower curtain with magnets,shower_curtain.n.01,,,,"Shower curtains,Accessories,Bathroom,Bath linen,Bathroom accessories,Linens,Showers & Shower accessories",,False,bathroom,,,"1.799998039363345,1.8199991583824158,0.06328068301081657"
027d388a46684a3ec06cac714c25d0f131d0e029,"VT - leitmotiv orbit tafellamp, wit",table_lamp.n.01,table_lamp.n.01,table_lamp,lighting,"Table lamps,Table lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,,,"0.22237683087587357,0.3203213994274847,0.22237681597471237"
027e92cebd21d094967fa5f266896148e91db402,Mesh Wall Art,wall_art.n.01,wall_art.n.01,picture,decor,"Art & Craft sets,Accessories,Art",,False,,vertical,,"1.4226001501083374,1.4226000905036926,0.02539999969303655"
027f20642dd34e7914fc4fc4efa70fbb54bcecbb,"Aquazuro onderkast Avanti 58cm, wit hoogglans",sink_cabinet.n.01,cabinet.n.01,cabinet,storage_furniture,"Bathroom cabinets,Bathroom,__ARTICULATABLE",True,False,bathroom,,,"0.5777963101863861,0.6728658974170685,0.4914919137954712"
028120d30742df66fc8b68a8cd61fe7664704170,y,"letter.n.02,wall_decor.n.01",,,,,,False,,vertical,,"0.18494581431150436,0.20000001043081284,0.004999999888241359"
028155e2a19be6e6c2b88461dc31bb45fa26a67b,Canyon Sunset Canvas Print Wall Art - 80x3x80 cms,wall_art.n.01,wall_art.n.01,picture,decor,"Art prints,Accessories,Art",,False,,vertical,,"0.800000011920929,0.800000011920929,0.029999999329448013"
028240450aee55ea1220b83207f76c10990a937d,Indian Excursion by Stephanie Stouffer,wall_art.n.01,wall_art.n.01,picture,decor,"Art prints,Accessories,Art",,False,,vertical,,"0.5099999904632568,0.4100008010864258,0.00999999977648272"
029320781a2fc9117543a3004e3bf0dd78616470,"Strie Velvet Pillow, Teal",throw_pillow.n.01,cushion.n.03,cushion,decor,"Cushions,Bedroom,Living room,Accessories,Cushions,bean bags & Throws",,False,"bedroom,living room",,,"0.5384231209754944,0.3921448600012809,0.3132438212633133"
0294b0151f3e49f76da9dfb668146fb4d0204653,,armchair.n.01,chair.n.01,chair,seating_furniture,"Armchairs,Living room,Furniture types,Armchairs & occasional seating,Living room furniture",True,False,living room,,,"0.9487490355968475,0.8442587465979159,0.9143200516700745"
0295f792a8fb3c037581372abe64e04c606a4f49,WOOLLY,bedclothes.n.01,,,,"Blankets,Bedroom,Accessories,Bedding & Bed linen,Linens,Beds & Bed accessories,Bed accessories",,False,bedroom,,,"0.40000027418136597,0.054999999054973436,0.3999999463558197"
0296bcd4a4d00c06ab554b40c63fa2c0534d67e8,Rope Towel Ladder,towel_rack.n.01,,,,Bathroom,,False,bathroom,vertical,,"0.47999998927116394,1.491182804107666,0.0600001588172742"
0299806a0f7bfcfe1b574d57834d8208c0f8c035,Lynx bedroom 5ft bedstead,bed.n.01,bed.n.01,bed,sleeping_furniture,"Bed frames & Bedsteads,Bedroom,Beds & Bed accessories,Bed accessories",,True,bedroom,,,"1.6766473054885864,1.4162732362747195,2.1620168685913086"
029c59012cbc787082f4b8725695730327daf981,Rectanglular Stripe Photo Frame,picture_frame.n.01,picture_frame.n.01,picture_frame,decor,"Photo frames,Accessories,Photo frames & Photo albums",,False,,,,"0.1652783304452896,0.21683956219653844,0.06350244581699371"
02b28982fd18f0af16e56df297359922109795f0,Alice in Wonderland - Hamamelis Intermedia,tree.n.01,,,,"Trees & Ferns,Garden & Outdoor,Plants,Gardening",,False,"outdoor,garden",,,"8.52378225326538,5.311615370213985,6.68537163734436"
02ba6369643a0a6337274b8d3590a1b1ca03afda,JEWELED STARBURST,,,,,"Decorative accessories,Accessories",,False,,,,"0.12692878395318985,0.1270687840296887,0.12692894041538239"
02bb48b60ab9477eae9ccbd7653100150d1a75ea,Capital Coffee Table,coffee_table.n.01,table.n.02,table,support_furniture,"Compost bins,Garden & Outdoor,Gardening",True,False,,,,"1.2067569494247437,0.35175913508282974,1.1068411469459534"
02c784e528d209e63cfeb98944ae483256338bc5,Take Away Party Cinema Food Coca Popcorn,,,,,Accessories,,True,,,,"0.23222027719020844,0.25873857736587524,0.17994794249534607"
02ca947f287608de3f89a5355b258a2758557497,"Red Sails, Royan, France fine art print by Andrew Macara",wall_art.n.01,wall_art.n.01,picture,decor,"Art,Accessories",,False,,vertical,,"0.6800000071525574,0.5629999935626984,0.0480000004172327"
02d0251f683a3fcd7d5ec09c5a6910ccdb363786,Wyatt Sideboard,buffet.n.01,buffet.n.01,counter,storage_furniture,"Sideboards,Living room storage,Dining room furniture,Living room,Furniture types,Dining room,Storage,Living room furniture,Garage & storage,__ARTICULATABLE",True,False,"living room,dining room",,,"1.7272000312805176,0.7620222510031454,0.4808242470026016"
02d45a27671570055bbc6637b6064f6b45e2921d,,floor_lamp.n.01,floor_lamp.n.01,floor_lamp,lighting,"Standing lamps & Floor lamps,Floor lighting,Lighting,Indoor lighting,Room lighting,Living room lighting",,False,,,,"0.24299998581409454,1.5099999904632568,0.24299998581409454"
02d70596905df1dae90b83e8b46c406a4a079296,,,,,,"Art & Craft sets,Accessories,Art",,False,,,,"2.426782011985779,0.09758842736482638,1.5711920261383057"
02e1c4b4b32e647fc78261af94a1c4fd00bb6fb9,"Moss Stitch Knit Pillow, Honey",throw_pillow.n.01,cushion.n.03,cushion,decor,"Cushions,Bedroom,Living room,Accessories,Cushions,bean bags & Throws",,False,"bedroom,living room",,,"0.4478987753391266,0.4078252096660435,0.29231688380241394"
